t,reward,dopamine,serotonin,rolling_acc,W_mean,choice,truth,pA,pB,score_A,score_B
681,-0.5,0.6220889070960975,0.5016670231093823,0.68,0.24198551813019453,A,B,0.1343744268186791,0.8656255731813209,0.7185888409015038,2.5814111590984963
682,1.0,0.6409844617412926,0.5066503528782884,0.69,0.24187448844216508,B,B,0.1340987293039517,0.8659012706960483,0.7174027092846319,2.582597290715368
683,1.0,0.658935238654228,0.5115838493495055,0.69,0.2417545402363065,B,B,0.13423478427778346,0.8657652157222165,0.7179883149664462,2.582011685033554
684,1.0,0.6759884767215166,0.5164680108560105,0.7,0.24162980118312363,B,B,0.1343689700122298,0.8656310299877702,0.7185653840725791,2.581434615927421
685,1.0,0.6921890528854409,0.5213033307474504,0.7,0.24150795782542428,B,B,0.26254944722098006,0.7374505527790199,1.1336201978854614,2.1663798021145384
686,-0.5,0.6325796002411688,0.5110902974399759,0.69,0.24138940758653613,A,B,0.13463183410582807,0.8653681658941719,0.7196944282575476,2.5803055717424526
687,1.0,0.6509506202291103,0.5159793944655762,0.69,0.24126921895596773,B,B,0.1343555688294875,0.8656444311705125,0.7185077738403803,2.58149222615962
688,1.0,0.6684030892176548,0.5208196005209204,0.69,0.24115205717649568,B,B,0.18046917309251023,0.8195308269074898,0.8934139813965956,2.4065860186034045
689,1.0,0.6849829347567721,0.5256114045157112,0.69,0.24102442952159647,B,B,0.13315425623377394,0.866845743766226,0.7133236180178367,2.586676381982164
690,1.0,0.7007337880189335,0.5303552904705541,0.69,0.24089659274903624,B,B,0.1332819770743789,0.8667180229256211,0.713876660746127,2.586123339253873
691,1.0,0.7156970986179868,0.5350517375658486,0.69,0.24076951996928977,B,B,0.13340794227697003,0.8665920577230299,0.7144216623123912,2.585578337687609
692,1.0,0.7299122436870875,0.5397012201901901,0.69,0.24063827282868988,B,B,0.13353217593496317,0.8664678240650369,0.7149587458965506,2.5850412541034498
693,-0.5,0.6684166315027331,0.5293042079882881,0.68,0.2405177539655782,A,B,0.7468469358515292,0.2531530641484708,2.190932978279939,1.1090670217200613
694,1.0,0.6849957999275965,0.5340111659084052,0.68,0.24039223897702508,B,B,0.13338007391468373,0.8666199260853162,0.7143011244615425,2.5856988755384576
695,-0.5,0.6257460099312167,0.5236710542493211,0.67,0.2402730459190261,A,B,0.13350469065468848,0.8664953093453116,0.7148399587035571,2.585160041296443
696,1.0,0.6444587094346559,0.528434343706828,0.67,0.24014871636677318,B,B,0.133230317278401,0.8667696827215989,0.7136530232232593,2.586346976776741
697,1.0,0.6622357739629231,0.5331500002697597,0.67,0.24002545983578827,B,B,0.19182308100229478,0.8081769189977053,0.9308962502036126,2.3691037497963876
698,1.0,0.6791239852647769,0.5378185002670621,0.67,0.2399022602110258,B,B,0.13348192662335193,0.8665180733766481,0.7147415603657814,2.585258439634219
699,-0.5,0.620167786001538,0.5274403152643915,0.66,0.2397898764290236,A,B,0.3833043707089368,0.6166956292910631,1.412226890221568,1.887773109778432
700,1.0,0.6391593967014612,0.5321659121117476,0.66,0.23967567802238893,B,B,0.1319534477386758,0.8680465522613241,0.7081019234390338,2.591898076560966
701,1.0,0.6572014268663882,0.5368442529906301,0.66,0.23955666024388902,B,B,0.13207764765697003,0.86792235234303,0.7086438673168685,2.5913561326831314
702,1.0,0.6743413555230687,0.5414758104607238,0.67,0.23943651113056882,B,B,0.13220014067491404,0.8677998593250859,0.7091779401323852,2.590822059867615
703,-0.5,0.6156242877469152,0.5310610523561166,0.66,0.2393254008695284,A,B,0.13232095035882926,0.8676790496411707,0.7097042628605978,2.590295737139402
704,-0.5,0.5598430733595694,0.5207504418325554,0.65,0.2392261932921338,A,B,0.13204865148265096,0.8679513485173491,0.7085173817622279,2.591482618237772
705,1.0,0.581850919691591,0.5255429374142299,0.65,0.23912211113028714,B,B,0.1317768207005326,0.8682231792994675,0.707330469381702,2.592669530618298
706,-0.5,0.5277583737070114,0.5152875080400876,0.64,0.23903039150897815,A,B,0.25762394126655686,0.7423760587334431,1.1208224985661066,2.1791775014338937
707,1.0,0.5513704550216608,0.5201346329596868,0.64,0.23893446169005456,B,B,0.1316318962942843,0.8683681037057158,0.7066968276037389,2.5933031723962614
708,-0.5,0.4988019322705778,0.5099332866300899,0.63,0.2388499276444541,A,B,0.1317605150770763,0.8682394849229237,0.7072592070868058,2.5927407929131943
709,-0.5,0.44886183565704885,0.4998339537637889,0.62,0.23877397234001624,B,A,0.13019723349821968,0.8698027665017803,0.7003920003392068,2.599607999660793
710,-0.5,0.40141874387419635,0.489835614226151,0.61,0.23870518955875783,B,A,0.12992885006541358,0.8700711499345863,0.6992060018002486,2.6007939981997517
711,-0.5,0.3563478066804865,0.4799372580838895,0.61,0.23864503580072663,B,A,0.12966114216376745,0.8703388578362325,0.6980209105198485,2.6019790894801513
712,-0.5,0.3135304163464621,0.4701378855030506,0.61,0.23858929652799837,B,A,0.376985164535373,0.623014835464627,1.3988177519299556,1.9011822480700447
713,1.0,0.347853895529139,0.47543650664802006,0.62,0.23852906144482044,A,A,0.1291280110881386,0.8708719889118615,0.6956546252697311,2.6043453747302685
714,-0.5,0.305461200752682,0.46568214158153987,0.62,0.23847546730150743,B,A,0.37673070096561406,0.623269299034386,1.3982759620356702,1.9017240379643299
715,1.0,0.3401881407150479,0.47102532016572446,0.63,0.2384167612531153,A,A,0.12900638213846413,0.8709936178615358,0.6951136138114382,2.6048863861885616
716,-0.5,0.2981787336792954,0.4613150669640672,0.63,0.23836728726602935,B,A,0.12915219056498653,0.8708478094350134,0.6957621250289627,2.6042378749710373
717,-0.5,0.25826979699533065,0.4517019162944265,0.62,0.2383261790076133,B,A,0.12888681076587696,0.871113189234123,0.6945813308301136,2.6054186691698864
718,-0.5,0.22035630714556412,0.44218489713148224,0.62,0.23829061893093917,B,A,0.12862235024756463,0.8713776497524355,0.6934025643257995,2.6065974356742005
719,-0.5,0.1843384917882859,0.4327630481601674,0.61,0.2382608706015965,A,B,0.8854147690576188,0.11458523094238125,2.672368639846553,0.627631360153447
720,1.0,0.2251215671988716,0.43843541767856575,0.61,0.23822352169886177,B,B,0.8851763556430953,0.1148236443569047,2.671194736546796,0.628805263453204
721,-0.5,0.18886548883892804,0.42905106350178007,0.6,0.2381921640825244,A,B,0.8853201642560123,0.11467983574398774,2.6719025691956446,0.6280974308043553
722,-0.5,0.15442221439698164,0.4197605528667623,0.59,0.2381665569007394,A,B,0.8850818011345819,0.11491819886541797,2.6707297551757585,0.6292702448242415
723,-0.5,0.12170110367713255,0.4105629473380947,0.58,0.23814688410868218,A,B,0.8848436027384841,0.11515639726151602,2.669559864350635,0.6304401356493645
724,-0.5,0.09061604849327592,0.4014573178647137,0.57,0.23813222558193484,A,B,0.8846056226345346,0.11539437736546537,2.66839314583106,0.6316068541689401
725,-0.5,0.06108524606861212,0.3924427446860666,0.57,0.23812271681289573,A,B,0.8843679133732641,0.11563208662673588,2.6672298419767326,0.6327701580232673
726,1.0,0.10803098376518151,0.39851831723920594,0.58,0.23810588835640123,B,B,0.6475614817396781,0.35243851826032196,1.9541687754012207,1.3458312245987794
727,-0.5,0.07762943457692242,0.3895331340668139,0.57,0.23809363188492613,A,B,0.8842907426604353,0.11570925733956473,2.6668526301995996,0.6331473698004004
728,-0.5,0.0487479628480763,0.3806378027261457,0.56,0.23808584119738166,A,B,0.884053471399747,0.115946528600253,2.665694212164121,0.634305787835879
729,1.0,0.09631056470567248,0.38683142469888426,0.56,0.2380710438415171,B,B,0.1307955425170729,0.8692044574829272,0.7030284915991991,2.596971508400801
730,1.0,0.14149503647038886,0.3929631104518954,0.56,0.23804874605274506,B,B,0.1309786042911609,0.8690213957088391,0.7038331189045868,2.5961668810954133
731,1.0,0.18442028464686944,0.3990334793473765,0.56,0.23802043359134814,B,B,0.13115922679700914,0.8688407732029909,0.7046260891427838,2.5953739108572162
732,1.0,0.22519927041452598,0.4050431445539027,0.57,0.2379867607093326,B,B,0.13133743598993658,0.8686625640100634,0.7054075562869502,2.59459244371305
733,1.0,0.2639393068937997,0.4109927131083637,0.57,0.2379482681843503,B,B,0.13151325800858668,0.8684867419914134,0.7061776738695604,2.5938223261304394
734,1.0,0.30074234154910967,0.41688278597728007,0.58,0.2379042789672983,B,B,0.13168671914560434,0.8683132808543956,0.7069365948792941,2.5930634051207058
735,1.0,0.3357052244716542,0.4227139581175073,0.58,0.23785373909669694,B,B,0.13185784581972476,0.8681421541802752,0.707684471664461,2.592315528335539
736,1.0,0.36891996324807147,0.4284868185363322,0.58,0.23780034269830036,B,B,0.13202666454923195,0.867973335450768,0.7084214558426973,2.5915785441573025
737,1.0,0.40047396508566785,0.43420195035096887,0.58,0.23773985339294346,B,B,0.13219320192674613,0.8678067980732538,0.709147698216672,2.590852301783328
738,1.0,0.43045026683138443,0.43985993084745917,0.58,0.23767554900221446,B,B,0.1323574845952988,0.867642515404701,0.7098633486955512,2.590136651304449
739,1.0,0.4589277534898152,0.4454613315389846,0.59,0.23760788823178192,B,B,0.2110903511752023,0.7889096488247976,0.9908172228428922,2.309182777157108
740,1.0,0.4859813658153244,0.4510067182235947,0.6,0.2375350003455365,B,B,0.38210249349480985,0.6178975065051902,1.4096831417860036,1.8903168582139962
741,1.0,0.5116822975245582,0.4564966510413588,0.61,0.23746030877717336,B,B,0.13152256999255688,0.868477430007443,0.7062184368985246,2.5937815631014756
742,1.0,0.5360981826483303,0.4619316845309452,0.62,0.23738403646669998,B,B,0.13167679513285482,0.8683232048671452,0.7068931985716221,2.593106801428378
743,-0.5,0.4842932735159138,0.4523123676856357,0.61,0.23731292908435264,A,B,0.3830588850371714,0.6169411149628286,1.411707571253388,1.8882924287466119
744,1.0,0.5100786098401181,0.45778924400877935,0.62,0.23723474183798998,B,B,0.38250183041973235,0.6174981695802677,1.410528667205474,1.889471332794526
745,1.0,0.5345746793481122,0.4632113515686916,0.62,0.23715297430041973,B,B,0.1317130245258436,0.8682869754741565,0.707051611173852,2.592948388826148
746,1.0,0.5578459453807066,0.46857923805300467,0.63,0.23707104530272444,B,B,0.13186465209800133,0.8681353479019986,0.7077142001906022,2.5922857998093978
747,1.0,0.5799536481116714,0.4738934456724746,0.64,0.2369869560512339,B,B,0.13201420899863367,0.8679857910013663,0.7083671080049764,2.591632891995024
748,-0.5,0.5259559657060877,0.46415451121574985,0.63,0.23690841580828975,A,B,0.744430607348666,0.25556939265133405,2.184562836226946,1.1154371637730538
749,1.0,0.5496581674207833,0.46951296610359233,0.64,0.23683075465726144,B,B,0.13064605400737705,0.869353945992623,0.7023707218782795,2.5976292781217207
750,1.0,0.5721752590497442,0.47481783644255643,0.65,0.2367496578085618,B,B,0.13079405518610995,0.86920594481389,0.703021950287672,2.5969780497123285
751,-0.5,0.5185664960972569,0.46506965807813083,0.65,0.23667598470424991,A,B,0.2560976754371329,0.7439023245628671,1.1168245871806641,2.1831754128193355
752,1.0,0.5426381712923941,0.4704189614973495,0.66,0.2365954060491533,B,B,0.13067136927801773,0.8693286307219823,0.7024821574645528,2.5975178425354475
753,1.0,0.5655062627277744,0.47571477188237604,0.67,0.236511516793458,B,B,0.13081902454747663,0.8691809754525235,0.703131757668436,2.5968682423315643
754,1.0,0.5872309495913857,0.4809576241635523,0.68,0.2364278238243368,B,B,0.13096466109533345,0.8690353389046664,0.7037718667828504,2.5962281332171497
755,1.0,0.6078694021118164,0.4861480479219168,0.69,0.23634112794949624,B,B,0.13110830471462448,0.8688916952853756,0.7044026245547201,2.59559737544528
756,-0.5,0.5524759320062256,0.4762865674426976,0.69,0.2362644754884315,A,B,0.38142998457622235,0.6185700154237777,1.4082584599046484,1.8917415400953517
757,1.0,0.5748521354059143,0.48152370176827064,0.7,0.23618436337094156,B,B,0.13098035317372816,0.8690196468262719,0.7038408013125016,2.5961591986874986
758,-0.5,0.5211095286356185,0.4717084647505879,0.7,0.2361104535016595,A,B,0.3811687767284563,0.6188312232715437,1.4077048426880754,1.8922951573119247
759,1.0,0.5450540522038376,0.47699138010308206,0.7,0.23603411540371225,B,B,0.12967493498728955,0.8703250650127105,0.6980820195385946,2.6019179804614057
760,-0.5,0.49280134959364574,0.46722146630205125,0.69,0.23596188111671182,A,B,0.7401323029426335,0.25986769705736645,2.173328156972972,1.1266718430270277
761,-0.5,0.44316128211396344,0.4575492516390307,0.68,0.2358977657257318,A,B,0.12955217855265277,0.8704478214473473,0.6975379533308594,2.6024620466691406
762,-0.5,0.3960032180082652,0.44797375912264037,0.67,0.23584043080241196,A,B,0.3769374227387029,0.6230625772612971,1.398716113727339,1.9012838862726609
763,1.0,0.42620305710785195,0.453494021531414,0.67,0.23578049208499813,B,B,0.12902130566522316,0.8709786943347768,0.6951800177602676,2.604819982239732
764,1.0,0.4548929042524593,0.45895908131609986,0.67,0.23571828951557774,B,B,0.20777674229124515,0.7922232577087549,0.9808104528689767,2.319189547131023
765,1.0,0.4821482590398363,0.46436949050293885,0.67,0.23565305285060292,B,B,0.1293251380277411,0.870674861972259,0.6965305344099811,2.6034694655900186
766,1.0,0.5080408460878445,0.46972579559790945,0.67,0.23557998538969954,B,B,0.12947395487492167,0.8705260451250784,0.6971910308821789,2.602808969117821
767,1.0,0.5326388037834523,0.47502853764193037,0.67,0.23550654271065496,B,B,0.12962073989756817,0.8703792601024317,0.6978418766890432,2.6021581233109567
768,1.0,0.5560068635942798,0.4802782522655111,0.67,0.2354274993112883,B,B,0.12976551878888948,0.8702344812111105,0.6984832131173728,2.6015167868826268
769,-0.5,0.5032065204145657,0.470475469742856,0.66,0.23535597729980318,B,A,0.12878879959102763,0.8712112004089725,0.6941447111777332,2.6058552888222666
770,-0.5,0.45304619439383736,0.46077071504542744,0.65,0.23529240594955514,B,A,0.12852368468966704,0.8714763153103329,0.6929622581679185,2.6070377418320816
771,1.0,0.48039388467414545,0.46616300789497317,0.65,0.23522786948258897,A,A,0.12825943004483786,0.871740569955162,0.6917815709190824,2.6082184290809174
772,1.0,0.5063741904404382,0.4715013778160234,0.65,0.23515957268743964,A,A,0.3747049334327214,0.6252950665672786,1.3939576136149032,1.9060423863850966
773,-0.5,0.45605548091841625,0.46178636403786316,0.64,0.23509698831633338,B,A,0.12855151597836806,0.8714484840216319,0.6930864875945316,2.6069135124054683
774,-0.5,0.4082527068724954,0.4521685003974845,0.63,0.235043377690589,B,A,0.1282871680736236,0.8717128319263765,0.6919056015598144,2.6080943984401856
775,-0.5,0.36284007152887054,0.44264681539350964,0.62,0.23499162399987344,B,A,0.3739029837713949,0.6260970162286051,1.3922455124950592,1.9077544875049406
776,1.0,0.394698067952427,0.44822034723957455,0.62,0.23493526575945456,A,A,0.12776127035894247,0.8722387296410575,0.6895501441080111,2.610449855891989
777,-0.5,0.34996316455480564,0.4387381437671788,0.61,0.23488665204482048,B,A,0.12791510255458258,0.8720848974454174,0.6902400019733025,2.6097599980266972
778,-0.5,0.3074650063270653,0.429350762329507,0.6,0.23484517368811797,B,A,0.12765305722365797,0.8723469427763421,0.6890644392564717,2.6109355607435285
779,-0.5,0.267091756010712,0.4200572547062119,0.59,0.23480957746015646,A,B,0.7609160113391849,0.23908398866081504,2.228854039201928,1.0711459607980722
780,-0.5,0.2287371682101764,0.4108566821591498,0.58,0.2347770732085485,A,B,0.8807656489455553,0.11923435105444478,2.6498503458554423,0.6501496541445577
781,-0.5,0.19230030979966756,0.4017481153375583,0.58,0.23475132628382422,A,B,0.8805203571440368,0.11947964285596335,2.648683521730365,0.6513164782696351
782,-0.5,0.15768529430968417,0.3927306341841827,0.57,0.23473012873571145,A,B,0.6375884301709662,0.3624115698290338,1.9324562410851698,1.3675437589148303
783,-0.5,0.12480102959419995,0.38380332784234084,0.56,0.23471226396148703,A,B,0.8800306729666355,0.11996932703336445,2.6463603302276346,0.6536396697723652
784,-0.5,0.09356097811448993,0.3749652945639174,0.55,0.23469944794518532,A,B,0.8797863856993265,0.12021361430067347,2.645204427530901,0.6547955724690986
785,1.0,0.13888292920876544,0.38121564161827826,0.55,0.23468095711102294,B,B,0.8795425365264934,0.1204574634735065,2.6440526185291047,0.6559473814708956
786,1.0,0.18193878274832714,0.3874034852020955,0.56,0.23465662703561666,B,B,0.2745905925204964,0.7254094074795036,1.1642725192281105,2.1357274807718896
787,-0.5,0.1478418436109108,0.3785294503500745,0.55,0.23463679837972665,A,B,0.8798851462707903,0.12011485372920973,2.645671491951397,0.654328508048603
788,-0.5,0.11544975143036526,0.3697441558465738,0.54,0.23462059798503107,A,B,0.879641113840445,0.12035888615955496,2.6445180008147977,0.6554819991852023
789,-0.5,0.084677263858847,0.36104671428810803,0.53,0.23460922397186046,A,B,0.2538361932059717,0.7461638067940282,1.1108719970425918,2.1891280029574083
790,1.0,0.13044340066590465,0.36743624714522694,0.53,0.23459218889796526,B,B,0.12914966023226945,0.8708503397677305,0.6957508762024651,2.604249123797535
791,-0.5,0.09892123063260941,0.3587618846737747,0.52,0.23457943530825334,A,B,0.2264111383463402,0.7735888616536599,1.0356559983977434,2.264344001602257
792,1.0,0.14397516910097893,0.36517426582703694,0.52,0.2345610681386444,B,B,0.12908176583445619,0.8709182341655438,0.6954489753071023,2.604551024692898
793,1.0,0.18677641064592998,0.37152252316876655,0.53,0.2345378865963534,B,B,0.12927211616097173,0.8707278838390283,0.6962950501514866,2.603704949848513
794,1.0,0.22743759011363346,0.3778072979370789,0.53,0.23450833467609744,B,B,0.16583961684226098,0.8341603831577391,0.8422977339519735,2.4577022660480266
795,1.0,0.26606571060795176,0.38402922495770814,0.54,0.23447411782109817,B,B,0.12964531522479197,0.870354684775208,0.6979507825488351,2.6020492174511647
796,-0.5,0.22776242507755415,0.37518893270813103,0.53,0.23444616591601516,A,B,0.12982821400718766,0.8701717859928123,0.6987607492805423,2.6012392507194577
